,index,Y_01
6137,5347,1.8609806555615258
6138,16128,2.0551836536122594
6139,15703,2.176099615123387
6140,19529,2.1394001395024413
6141,23117,1.9915905669844451
6142,2765,1.890067160232681
6143,9668,2.283217221135029
6144,2296,1.8422491180461331
6145,20181,1.8561270524899056
6146,12000,2.0560588235294115
6147,4989,2.0451067632850246
6148,9722,1.9853832621261622
6149,2111,1.9181973444415519
6150,22643,1.881808182784272
6151,13188,1.8806193891102259
6152,18284,2.0335171568627453
6153,28289,2.088141457586619
6154,12403,2.1977796956620486
6155,39534,1.9188799166449597
6156,36863,2.0100373041531956
6157,2692,3.037558005594866
6158,20718,1.911498822913942
6159,18980,1.9514199333845759
6160,4961,1.8529557713052858
6161,10125,2.1087525486561627
6162,18403,2.2972387377584336
6163,25975,1.906810697430519
6164,34580,1.9615662344266467
6165,15615,1.9952136068034017
6166,14806,1.855909531502423
6167,14354,1.9277435367114788
6168,9230,1.9709903894790086
6169,33181,1.9238159668221875
6170,36673,2.148429068957511
6171,6243,2.129024468328379
6172,20497,1.8334005999454595
6173,19654,1.9789929648241207
6174,28258,1.9388549342952848
6175,33315,1.878429598083577
6176,5386,1.932151898734177
6177,32635,1.8957975217505934
6178,39379,1.9311084649236347
6179,12366,1.8444152886961236
6180,36098,1.853339266450917
6181,13162,1.8885693121693121
6182,3294,1.9368495483870967
6183,24052,1.9605711371749106
6184,10918,1.9493353846153842
6185,32345,1.935905130188193
6186,10908,2.009034756703078
6187,32600,1.904016767094577
6188,28008,1.9795866733466931
6189,24592,1.8928385224274404
6190,19640,1.9616832487309643
6191,8564,2.0409407153356196
6192,2369,1.8777183173588925
6193,35098,1.9564580579562785
6194,39485,1.964446705672857
6195,24898,1.941802513464991
6196,18752,2.736
6197,32308,1.8339340239912758
6198,26124,1.9060739575137688
6199,19723,1.9414047373841403
6200,30274,1.8809386128089292
6201,25453,2.332998290598291
6202,8831,1.8497552674230147
6203,30926,2.0347188335358446
6204,6397,1.823222374554428
6205,33037,1.8334693209708208
6206,14593,1.9778659949622168
6207,36013,1.8706743192738922
6208,7841,2.0853060344827585
6209,3418,1.8707485973817792
6210,38171,2.00442205038663
6211,18508,2.022209095402867
6212,35987,1.9223583875162549
6213,3084,1.9663337541024992
6214,16731,1.9402616966580974
6215,21975,1.845611697806661
6216,4551,2.139620905923345
6217,26154,1.884200477326969
6218,2358,1.966826241134752
6219,4269,2.0398673519334314
6220,34504,2.169820413730393
6221,19187,1.889871530531324
6222,19334,2.18147195622435
6223,23976,1.8344606159716543
6224,13192,1.9773447927199193
6225,26165,2.387368052696583
6226,36686,1.8874172185430462
6227,32799,2.2786353092783505
6228,2932,1.9571136653895274
6229,28915,1.8899978835978832
6230,9759,2.2212008095345177
6231,11316,1.9722391959798997
6232,19359,1.970050709939148
6233,25227,2.026045275590551
6234,14964,1.8951833289369557
6235,16014,1.8942378064856313
6236,22147,1.885217276099629
6237,31208,1.9383234459633738
6238,3284,1.8511773279352224
6239,15039,2.1087670720299343
6240,37366,1.8892987562847312
6241,33236,2.0672216958787306
6242,22481,2.1347072599531614
6243,25149,2.2554348591549296
6244,19369,1.8884337476857975
6245,2577,2.074924952198853
6246,2567,1.8574344901802529
6247,13438,1.9233839378238342
6248,39120,1.9504783388874651
6249,20591,2.0323418305413936
6250,31928,1.8843526608419383
6251,36356,1.9965739173718264
6252,34594,1.9138464751958228
6253,14765,2.0035121951219512
6254,20482,1.9553951120162933
6255,5802,2.041195896433806
6256,12,2.0345476832557
6257,20643,1.9074461859979104
6258,15946,1.931525064599483
6259,16933,2.083289410637278
6260,28495,2.2264764468371467
6261,27641,1.9998
6262,3062,1.9230031168831165
6263,8093,1.9782211586901763
6264,32242,1.9744998733856671
6265,35394,1.8904998677598521
6266,19369,1.917361313868613
6267,19452,1.852175978407557
6268,16074,2.0549453219927094
6269,23353,2.023978282329714
6270,7030,2.0546883337375696
6271,12512,1.8129911748483174
6272,23577,2.0717836930455635
6273,20345,2.040391581008321
6274,9334,1.9508173200102483
6275,5822,1.8394400652351184
6276,27957,2.1574488991888763
6277,14927,2.1312344408048665
6278,4862,2.0392156862745097
6279,31520,1.9273769728331178
6280,25585,1.8752149134487353
6281,32647,1.8649865951742628
6282,19201,1.8987603262299393
6283,10272,2.2672676414494597
6284,35997,1.882923852480764
6285,7446,1.9713057809330627
6286,34163,2.04298776309349
6287,29897,1.8509640831758034
6288,11650,2.0261651873767255
6289,33384,1.9819088849735715
6290,16762,1.939041271468854
6291,15741,1.9817145733702493
6292,27730,1.9686577418540034
6293,24086,2.0013942857142855
6294,2393,2.0746995192307693
6295,23869,1.9890203160270885
6296,5322,1.9852749685534588
6297,11042,2.072188416246095
6298,30900,1.8966777338603427
6299,3827,1.8389456226209897
6300,17275,1.9072100313479623
6301,183,1.9734049126361102
6302,274,2.0920386266094426
6303,12504,2.2419995549621716
6304,35132,1.9843061430010072
6305,8279,1.877165425531915
6306,4893,2.388114273754709
6307,23890,1.9419994865211814
6308,36667,1.9243520579860214
6309,16577,1.8449457994579945
6310,36264,1.9206036950299246
6311,20424,2.060290909090909
6312,24956,1.90009561334384
6313,32626,1.9168664580073032
6314,6423,1.9463901437371665
6315,15741,1.8567827725437416
6316,28361,1.9815843569816995
6317,28896,1.8579655543595264
6318,24527,1.8448550528312109
6319,36556,1.8888723235527356
6320,35691,2.0321705998033432
6321,33270,2.0428876486289735
6322,22790,2.0690384615384616
6323,14277,1.939703092783505
6324,36276,2.0327598918653234
6325,32289,2.376633725820017
6326,3644,2.0464761904761906
6327,12632,2.08599668952471
6328,5605,2.06795164410058
6329,12054,1.908161864850707
6330,36393,1.8069800774764804
6331,32260,1.8998128777923782
6332,11494,2.040980947728383
6333,36132,1.8528578365254922
6334,19520,1.9354713293905887
6335,1818,2.109580165289256
6336,19860,1.8391733695652175
6337,8678,2.358957609156422
6338,37606,2.089374790719923
6339,32344,2.0199955445544555
6340,38368,2.0647791835760323
6341,33261,1.939336931380108
6342,1948,1.8681439272338147
6343,33001,2.072119604533398
6344,18202,2.0567776708373433
6345,27232,1.8229950630828304
6346,18834,2.310475654620212
6347,18708,2.0374065718489454
6348,37569,2.338825403568394
6349,29647,1.8293511888494123
6350,6239,2.129024468328379
6351,1003,1.9190733610822064
6352,35087,2.2156630855178343
6353,3410,1.9119952928870296
6354,32448,1.952377840183814
6355,34873,2.0462144399136486
6356,5195,2.060750299832094
6357,28259,1.9244571873378309
6358,19547,1.945342585453611
6359,13912,1.9084705265915642
6360,24503,1.944694401643554
6361,15973,2.085119041916167
6362,6378,1.83947703180212
6363,30274,1.8610759731543625
6364,30730,2.0033221945137156
6365,17310,1.8453290008123475
6366,19848,1.8804934857750597
6367,14530,2.1453243431760054
6368,6468,1.8321167803547067
6369,30902,1.8243507810359003
6370,19829,2.066612973233663
6371,7954,2.1439925373134328
6372,2362,1.9718736416477127
6373,12658,1.9332151898734178
6374,23216,2.0031002227171495
6375,1118,2.0560556488366517
6376,13146,1.8214987647543233
6377,21241,2.001731105013719
6378,846,2.2003054120817427
6379,33561,1.924842979496496
6380,32160,1.9929306980235175
6381,38540,1.983233532934132
6382,345,1.9982887780548628
6383,26687,1.8452722839338933
6384,5871,1.8634506437768243
6385,7951,2.0218145956607496
6386,4370,1.9097684870655867
6387,2,2.0971591992373693
6388,26059,2.1210247233341186
6389,3181,2.0665831928726224
6390,35693,2.0712334057446298
6391,19012,1.9108019827811116
6392,11093,1.9338485396743343
6393,16685,1.9887362885048834
6394,16117,1.9766875784190716
6395,862,1.86627484596839
6396,7249,1.9924717691342533
6397,3410,1.8662918340026775
6398,14882,1.8690264635124298
6399,29391,2.0559694729310753
6400,37658,2.1024982189503683
6401,7439,1.9713057809330627
6402,29373,2.0565007159904534
6403,18057,1.9249480519480517
6404,12433,2.011567127344521
6405,28256,1.9919399549662244
6406,21837,1.9964536597551839
6407,6002,2.101175618869687
6408,14342,1.8486619794483505
6409,19693,1.999328832208052
6410,28465,2.0379293424926392
6411,32521,1.961064499746064
6412,17121,2.0066851485148516
6413,20325,1.8379216539717083
6414,25977,2.0513146478186695
6415,31478,2.09547248664964
6416,19149,1.8938474128827878
6417,22604,2.015332176499752
6418,36488,1.837271292517007
6419,39477,1.9570377743746807
6420,36465,2.1187424171721885
6421,25295,1.823222374554428
6422,15619,2.0321445783132526
6423,15593,2.145131326949384
6424,6372,2.6433098192130453
6425,39544,1.8415196743554954
6426,24566,2.2091821679112917
6427,2972,1.9112896659707723
6428,16092,2.204532496638279
6429,15565,1.839994566693833
6430,37718,2.0378831231813774
6431,4698,1.9400823257010549
6432,27477,2.0090355279503105
6433,20759,1.869534349104518
6434,10836,1.8683926183471518
6435,3410,1.815488846047921
6436,23791,1.953795291709314
6437,19220,1.890903328050713
6438,20225,2.1387753606594915
6439,20857,1.8149801652892559
6440,24409,2.137300533766535
6441,27015,1.850226425290462
6442,19482,1.8959082520432375
6443,11109,1.976229003783102
6444,7137,1.9910580290145072
6445,8037,1.8459653304442036
6446,36819,1.9674411167512689
6447,21742,1.8963906167633104
6448,150,1.9727667763990886
6449,33801,1.887864621893178
6450,22284,1.86020317119054
6451,7309,2.2028261931187565
6452,38943,1.903931847968545
6453,15647,1.9112469361147326
6454,15307,2.2415597147950086
6455,21177,2.0742879807692307
6456,22246,1.843440195280716
6457,9797,1.9067687467226009
6458,31156,1.9993604390122224
6459,31614,1.9606912700432682
6460,3652,2.0828784688995214
6461,9856,1.9246193682030037
6462,32289,2.0420767374517377
6463,32315,1.9584024452368822
6464,14523,1.9762648471063937
6465,38038,1.8854570519618241
6466,23911,1.9575728796343321
6467,8219,1.836510070767556
6468,1609,2.094670076726343
6469,4723,1.9438642673521849
6470,18689,2.0954998806967313
6471,17994,1.8934889240506332
6472,36902,2.0970471452262496
6473,17002,2.1874285714285717
6474,5114,2.0366230392156863
6475,38348,1.8603708680462243
6476,23302,1.8424835820895527
6477,18455,2.1340547112462005
6478,2006,1.9811869017632244
6479,9251,1.9174479166666667
6480,21035,1.9323948320413438
6481,28771,2.0708093516510004
6482,26001,1.9995016197358586
6483,6561,2.1399536178107605
6484,2977,1.9877016712397109
6485,60,1.9978378378378374
6486,19179,1.889871530531324
6487,30667,2.1804178019981837
6488,31778,1.9506588175070387
6489,18518,1.8218018660812292
6490,15047,1.924221011673152
6491,35250,1.953029915622603
6492,7105,2.168845858722636
6493,21221,1.9460035823950872
6494,36334,2.040265859564165
6495,26463,2.5532177985948477
6496,7252,2.0363279332351496
6497,37238,1.8992599789915965
6498,31725,2.11399243140965
6499,19673,2.0040189478932935
6500,963,2.1963849447825106
6501,3183,1.9566189989785494
6502,37373,1.8533531157270031
6503,12344,1.8477014602487831
6504,28823,1.8074887966804978
6505,32603,1.932601861427094
6506,24017,1.867609743040685
6507,17414,1.9362187258189323
6508,2956,2.0835697510568343
6509,23848,1.9148786217697733
6510,15639,1.81546901679978
6511,12212,1.894881266490765
6512,3031,1.9344975509151843
6513,37413,1.843415242744779
6514,37544,2.005178170944431
6515,7589,1.9852617853560683
6516,6033,2.011519803198032
6517,3108,1.8526351861845656
6518,15404,1.868785981808454
6519,13895,1.8693932103715585
6520,35697,1.9216588906169
6521,16719,1.9374035087719297
6522,7931,1.9500333077120162
6523,35926,1.8504771683328831
6524,15740,1.9844625439919559
6525,35460,2.0331429973019377
6526,14593,1.9778659949622168
6527,7747,2.3463174736842105
6528,18952,1.925274189364462
6529,4478,1.854415745483958
6530,232,2.3188512556342564
6531,31614,1.9257540217955367
6532,14753,1.9686566785170136
6533,35141,1.983776378745908
6534,30735,1.8363517560577187
6535,22156,1.84535247900298
6536,32628,1.8742681236673775
6537,36269,1.968981716607415
6538,7016,1.9473406818764418
6539,13244,2.160055629728527
6540,23646,1.9073897771952817
6541,2620,2.0542455800435944
6542,33233,1.8403720803910917
6543,982,1.934459633737426
6544,16082,1.9819818365287585
6545,6017,1.9483602771362587
6546,36423,1.857190424959656
6547,4533,1.9195923997917752
6548,32012,2.1750275735294116
6549,23849,1.8978477344573235
6550,18691,2.0125226030799803
6551,15960,1.9486661558109835
6552,8951,2.223636525612472
6553,5397,2.1407687296416937
6554,24827,1.9086527196652723
6555,11144,2.2099908096280085
6556,35264,1.9120307612095933
6557,34705,1.8930364116094984
6558,29144,2.027410110974106
6559,1431,2.1069615567157096
6560,19517,1.9984968726544907
6561,282,2.0920386266094426
6562,3349,2.138707807386629
6563,4988,1.956985492491728
6564,38717,2.1740142561508393
6565,34310,1.8777651757188498
6566,13681,1.9285445595854924
6567,5476,2.0249096742349457
6568,31263,1.8794702444208289
6569,22125,2.7435
6570,17967,1.9508339313172733
6571,21277,1.8440899972892384
6572,12878,2.076352468698323
6573,8123,1.8969952556668424
6574,11339,1.9180640791872885
6575,18681,1.9677088607594937
6576,29164,1.8212692835575075
6577,1293,2.11873718394804
6578,430,1.8789914848323577
6579,9737,2.06445456725006
6580,32468,1.8659657020364415
6581,9783,1.8989110057925223
6582,28441,2.0414891859052244
6583,769,1.985128012048193
6584,27953,2.3200343126742444
6585,13651,2.2299199311235474
6586,32289,2.0791197928924454
6587,5484,2.0085570753543895
6588,28092,1.8974998682476945
6589,32004,1.9254585062240666
6590,7810,1.987300174956261
6591,22117,2.232977209797657
6592,17373,2.018409710180827
6593,6998,2.2311346793876194
6594,22955,1.8920316622691293
6595,26680,1.8408609451385116
6596,10950,1.9820025207965717
6597,10627,2.021612265084075
6598,5265,1.995145213696576
6599,8428,1.8513529570618417
6600,31721,2.1034000475398145
6601,28150,1.9947090999502737
6602,23869,1.9256214953271031
6603,5244,1.9522975796178341
6604,7178,2.0083398757763975
6605,7748,2.3463174736842105
6606,16691,1.9693851982823947
6607,4324,1.9503889457523031
6608,5127,2.153629595375723
6609,9322,1.8937671594508978
6610,2500,2.0451797970033834
6611,5040,2.2819867662753475
6612,23511,1.8597849462365592
6613,37656,1.9491946721311475
6614,7187,2.2243153471915083
6615,30743,1.8813591717547122
6616,420,2.0317427243824895
6617,23000,1.932074437839235
6618,19084,1.878582756785524
6619,33322,2.011559751552795
6620,3352,2.138707807386629
6621,29,1.9552979591836734
6622,33776,1.96440488301119
6623,23360,1.9774550037811949
6624,25186,2.0350945249202064
6625,27835,2.063988374909179
6626,37966,2.1724741081703107
6627,37023,2.1925532786885245
6628,7689,2.0914874704491724
6629,1503,2.038813953488372
6630,22117,2.0462870999030063
6631,30887,1.984791037260826
6632,7664,2.3278515041604444
6633,39474,1.8639334942343793
6634,29040,1.8941293217207706
6635,14523,2.0988021692996934
6636,5193,2.1340461215932915
6637,32324,2.014603820391962
6638,15310,2.0816268124554314
6639,25461,1.9909099950273499
6640,24005,2.0128015892724114
6641,39096,1.9827133854297958
6642,32498,1.8863977754237287
6643,8538,2.0663376874697628
6644,15103,1.9122929503916448
6645,5262,1.8639619302949062
6646,4308,1.9741720918496088
6647,23268,1.9183216054209018
6648,14857,1.9364936741544025
6649,11855,1.959671847133758
6650,18709,2.02625388217895
6651,37865,1.984515869017632
6652,8089,1.8719465811965814
6653,20370,1.8164965593173683
6654,14631,2.0868615237182557
6655,24082,2.0561568438777966
6656,4834,2.7451633986928106
6657,37559,2.2471725197541703
6658,32519,1.9549031600407745
6659,32175,1.9116782449725775
6660,23013,1.8269731800766285
6661,19043,2.0644235976789167
6662,39146,1.8554998652654269
6663,6073,2.025761105626851
6664,29164,1.9647542566709024
6665,33404,1.9775061790668345
6666,14645,2.0858772770853307
6667,19681,1.9265430497925313
6668,37344,1.872995194874533
6669,34047,2.5911552747463142
6670,15378,2.1291692738734533
6671,7365,1.8178410341034101
6672,32842,1.8764198188598826
6673,18873,1.907185321100917
6674,24748,2.125380406827215
6675,10312,1.959804369918699
6676,39424,1.918521603331598
6677,39317,1.910357498037163
6678,10180,1.9824379232505644
6679,15455,2.16491935483871
6680,26597,2.1059209911173444
6681,30836,1.964469217126932
6682,21395,2.0010401387512387
6683,27231,1.8309339158929547
6684,5819,1.9784979919678716
6685,10463,2.3199604386153516
6686,11646,2.2148893396439036
6687,888,2.4325690905709503
6688,29297,1.9570045871559631
6689,11206,2.118867452830189
6690,27642,2.005835061728395
6691,37547,2.005178170944431
6692,27725,1.8234505072662461
6693,19817,1.9701211660329532
6694,37589,1.9966133133881823
6695,27293,1.864438488340927
6696,26573,2.2478626799557033
6697,4896,2.094795225836649
6698,1044,2.1330814988290396
6699,2957,2.0237443902439023
6700,187,1.953839979550102
6701,29656,2.0429344894026973
6702,10304,1.8309453850354998
6703,24579,2.0331246955674622
6704,33783,1.96440488301119
6705,17546,1.9609598373157093
6706,11759,2.206400713171384
6707,22274,1.9135297805642633
6708,12434,2.0383099072718402
6709,14248,1.9682962962962962
6710,29656,1.8293511888494123
6711,28995,2.2987348010502933
6712,7949,1.853339266450917
6713,3507,1.955958673469388
6714,9551,2.3901651683044114
6715,22049,1.9102795923700027
6716,33263,2.0027020958083837
6717,31833,1.985103724068983
6718,9443,2.1832438529212723
6719,32392,1.890828662083554
6720,11491,1.8809795484727754
6721,10580,1.840469437652812
6722,27702,2.0313623471882645
6723,30293,2.27752872317364
6724,29641,2.107040443725445
6725,7405,2.1737288676236046
6726,21170,2.122402341920375
6727,6367,1.970496590047992
6728,38226,1.9944625407166123
6729,6272,1.8163677401596476
6730,37856,2.281193012356199
6731,21146,2.081490271438866
6732,10024,2.046812227074236
6733,33831,1.8982091124572031
6734,12146,2.09399342414279
6735,35936,1.8349863760217984
6736,16528,1.9303030303030304
6737,4480,2.0039582297364493
6738,33623,2.060897521448999
6739,20579,1.8916298838437173
6740,12377,2.1966554206027893
6741,16060,1.9010974008926231
6742,34982,1.8696098343132015
6743,24829,1.9268240165631467
6744,21395,1.9503934426229508
6745,38510,1.8753883857218965
6746,18440,1.9163223290876006
6747,27842,2.207817073170732
6748,24947,1.899177923784494
6749,5897,2.0679981047145226
6750,18621,1.8943426462836057
6751,23001,1.932074437839235
6752,4983,1.829400382618202
6753,3947,2.2706296785557023
6754,28231,2.060725333333333
6755,15464,2.0999999999999996
6756,7563,1.9841244355243353
6757,37760,2.081332221163012
6758,8289,1.9235628898128903
6759,27227,1.8938745387453872
6760,12922,2.0789388718432855
6761,27941,2.1617287596547023
6762,29400,2.1389946573751453
6763,31663,2.102509505703422
6764,32510,2.226845397676497
6765,32559,1.9303359173126615
6766,32454,1.9174678133958822
6767,6663,1.8519460043196543
6768,6566,1.8424151967435551
6769,18842,2.2873949726775957
6770,2443,2.058226724553787
6771,23167,1.832270668485675
6772,6988,2.21776856187291
6773,5731,1.852136535348084
6774,6813,1.9992439024390243
6775,28324,1.9103742475791676
6776,20337,1.89040929495643
6777,12664,1.9517706093189964
6778,7390,2.3558964785744587
6779,2803,1.913943273484257
6780,13266,2.2723576419213973
6781,3282,1.8874442094130088
6782,36363,1.9431699178644763
6783,30802,2.038865752082313
6784,27492,1.9707721774193547
6785,24731,1.8803926673751328
6786,34287,1.88169394261424
6787,9998,2.3548450465707034
6788,38947,1.9748860759493672
6789,9463,2.1235491248541423
6790,37557,2.272491624972808
6791,9820,2.0117013148102205
6792,23309,2.094884885353299
6793,31203,1.895634255599473
6794,10328,1.980980677540778
6795,2805,2.132320149777674
6796,13845,2.116541071846478
6797,34536,1.923136257461718
6798,38460,2.172366513761468
6799,32608,1.897199368753288
6800,25572,1.8818933121019108
6801,10445,1.9184967422465466
6802,7093,2.4501235222176927
6803,7107,1.903452587339112
6804,27070,2.1583578375933046
6805,28963,2.214085234610418
6806,27398,1.956347381864623
6807,38425,1.8681358652046005
6808,32340,1.9189550298934235
6809,3177,2.158456076467911
6810,7964,2.2362214285714286
6811,32043,1.8608259000537344
6812,33382,2.0628250121182745
6813,25538,2.1594141645656655
6814,7509,1.9677437325905294
6815,21180,2.022137879911045
6816,18446,2.15076170607325
6817,22130,2.7435
6818,9515,2.491705516549649
6819,36237,1.9826015113350128
6820,20342,1.8139950385887542
6821,27065,2.2635768811341332
6822,6876,2.0149980148883375
6823,16226,1.9370175348117586
6824,23646,1.9407636457260558
6825,7009,2.3074823631248647
6826,24662,1.8863570483998944
6827,6838,1.9877443721860935
6828,33971,1.9073212882953652
6829,11585,2.0162840852751613
6830,29613,1.8820180562931492
6831,6150,1.8579736275565124
6832,32543,2.0348742014742016
6833,39386,1.9807017897655659
6834,11923,1.9104778853703221
6835,14809,1.94448444330162
6836,1703,2.1941769316909294
6837,38179,2.029770007387343
6838,9661,2.134606088992974
6839,21046,1.8689866238630284
6840,31903,1.9509961744452946
6841,5966,2.088852920478536
6842,37011,1.9823221915054032
6843,35068,2.0332926531608497
6844,22902,2.0578952473326866
6845,396,2.0052419434804163
6846,34162,2.134670095861585
6847,3281,1.8777655502392343
6848,12381,1.9926024875621893
6849,10003,1.8955765077692914
6850,642,1.9219979188345468
6851,5219,1.900072067332983
6852,31546,1.8383713974986406
6853,32259,2.011872984371124
6854,9116,2.087824071884606
6855,11901,1.9085642633228839
6856,19460,1.8674516733601074
6857,17614,2.169000918273645
6858,31767,2.1227006487488413
6859,6943,1.8851481579644849
6860,33265,1.9581401273885353
6861,18807,2.572447871485944
6862,22307,1.8969109119662622
6863,10584,1.949143076136944
6864,2747,2.1527373505059795
6865,12034,2.048322813779812
6866,17387,2.015873015873016
6867,23840,1.8679689756619418
6868,109,1.9133494791666665
6869,35781,1.9763936250948646
6870,38077,1.9520839948783615
6871,33691,1.942981471950592
6872,33290,1.8449030335861325
6873,22891,1.9561643835616438
6874,29835,1.9411343975283215
6875,36514,1.829907650273224
6876,19212,1.8284987694831831
6877,18799,1.8134965536255858
6878,23803,2.0194298440979956
6879,9720,1.9106880542514346
6880,14246,1.8788078765300693
6881,8953,2.1420484205672126
6882,22901,2.044171749207124
6883,19524,2.0416567931456546
6884,19519,2.038291809710642
6885,36665,1.9304895104895103
6886,11834,2.339676489028213
6887,3056,1.8960163157894738
6888,26579,2.14455069124424
6889,2682,2.4137337856715226
6890,27576,1.845297941495125
6891,11034,1.895872396519905
6892,749,2.04618310546875
6893,15020,1.923326403326403
6894,21149,1.9433720870678615
6895,31076,1.984877254509018
6896,23976,1.8530919881305639
6897,14891,1.9279870331950206
6898,12170,2.1202166234989406
6899,7745,2.063837288135593
6900,2908,2.1648014722797333
6901,38900,2.113443609022556
6902,36669,1.9903689759036143
6903,18267,1.8991576730718613
6904,27834,2.1916380995680838
6905,29075,1.9218986223030934
6906,37520,2.06896073235365
6907,28741,1.8588964775477277
6908,3284,1.8874442094130088
6909,38532,1.8246575342465756
6910,5844,1.8609349811929068
6911,7719,1.8439978308026035
6912,17993,2.2897226495726493
6913,30248,2.0378240311966853
6914,23508,1.943294782832177
6915,8114,1.8548943396226418
6916,18051,1.9130569190600524
6917,30784,2.0022687609075045
6918,8428,1.871991452991453
6919,3139,1.9264091262639353
6920,34053,2.2860344972654607
6921,19099,1.9218444733420028
6922,26098,2.0693346218893454
6923,33223,2.049033592989289
6924,36282,2.1064258248279133
6925,36182,1.8683229946524063
6926,14128,1.8164833470960635
6927,29901,2.075931688804554
6928,14926,2.0642079806529625
6929,7967,1.9814155549962247
6930,1483,2.038813953488372
6931,20346,2.040391581008321
6932,28168,1.9465694551036072
6933,37421,1.921700312174818
6934,30274,1.8610759731543625
6935,2396,1.976904761904762
6936,19757,2.136044300876788
6937,39437,1.9425700334104345
6938,7063,2.054039693926351
6939,12373,1.903588775242591
6940,8955,1.854930746429534
6941,5690,2.0082479462285288
6942,32418,2.0214140969163
6943,27221,1.8971178947368421
6944,18389,2.0832381857041087
6945,12546,1.8917894459102902
6946,33204,1.8279994529540482
6947,11913,2.0557777239709445
6948,10334,2.058198399223866
6949,12438,1.890003695881732
6950,30371,2.1509514474583997
6951,15516,1.8584697336561744
6952,29597,1.9623062420382167
6953,19450,1.842877916440586
6954,5114,2.226676971326165
6955,15115,1.8840641909814326
6956,28167,1.9767127418949486
6957,11101,1.9717573919636087
6958,28117,1.9567360651565284
6959,3425,1.836842678279804
6960,3656,1.9526538658474144
6961,27113,1.9495687179487178
6962,448,1.940620174987133
6963,19091,1.951705747126437
6964,16371,1.9491253510339543
6965,13194,1.9236516563147
6966,9657,2.2547106130520764
6967,22505,2.06717527764365
6968,16817,2.0218092186344587
6969,6653,1.9694550063371357
6970,27069,1.8502295436132865
6971,15445,2.0119662363455806
6972,17829,1.9489122986448477
6973,24596,1.9541237901171677
6974,5018,1.9862345244086563
6975,10426,1.8977212855637513
6976,18505,2.012807845084409
6977,17312,1.9167105331599483
6978,16072,2.2640035195776504
6979,4931,2.0456023082471746
6980,8032,2.0296483894762725
6981,32014,2.0613569178580082
6982,5650,1.9773501513622602
6983,31726,2.0334042657514098
6984,33225,1.9639383910386965
6985,24002,2.0128015892724114
6986,16625,1.8494836442281697
6987,3457,2.000972270796902
6988,14947,1.9784528967254407
6989,2507,1.8655772836860431
6990,10131,2.00528125
6991,6897,1.953908256880734
6992,14431,2.026719134284309
6993,25451,2.1310154271241077
6994,9468,1.8721408375566817
6995,25536,1.8717180993059264
6996,2803,2.132320149777674
6997,26681,1.8937577197149644
6998,4974,1.9494204081632653
6999,28851,1.9720170897210356
7000,3060,1.9477392866307415
7001,16817,1.8815217853347503
7002,1701,2.158560090702948
7003,36546,1.986875967057649
7004,36825,1.9533944813490036
7005,7980,2.279859710653222
7006,1284,2.1023223992502347
7007,7479,2.078941798941799
7008,38141,1.9098486910994765
7009,31759,1.905697796432319
7010,18575,1.999968
7011,36602,1.9939399205561072
7012,29150,1.812920573634859
7013,12049,2.059402691013936
7014,12629,2.1496297482837528
7015,25602,1.9166473656755347
7016,703,1.8908750990229732
7017,27375,1.8717489986648863
7018,20169,2.0811551930918686
7019,7660,1.9609167720718441
7020,32082,1.9542718694210661
7021,7943,2.0117483902922237
7022,24954,1.9460874680306903
7023,38542,1.8864508609271522
7024,18244,1.8649565683646112
7025,32472,2.1521407220050586
7026,30270,1.8467788903924223
7027,22894,2.136485841329277
7028,3152,1.896835836627141
7029,31211,1.9023390275952692
7030,4691,1.889585185185185
7031,1897,1.9555398773006134
7032,23531,1.8881819143310419
7033,32022,1.8753292488012785
7034,37417,1.959444302829467
7035,30117,1.881477544512357
7036,9626,1.9257093264248704
7037,17571,1.8290560262366766
7038,11840,1.8511207129354579
7039,4400,2.1001712654614653
7040,12262,2.0318739659367395
7041,24680,1.8341727991278276
7042,15155,1.8851086956521739
7043,2545,1.9064935746131657
7044,3088,2.0692123552123554
7045,32371,1.8709465526456441
7046,28359,2.0399509803921565
7047,24663,2.0484724524622133
7048,34599,1.9138464751958228
7049,12272,2.201307919219424
7050,7365,2.058530573399952
7051,9276,2.0316113161131613
7052,19548,1.9662267412302998
7053,28848,2.012006918705214
7054,4613,1.8859915164369032
7055,19024,1.8789327664097795
7056,36338,2.0079671560089576
7057,475,1.905112218143681
7058,32104,2.039801115692457
7059,38421,1.9170703124999997
7060,19193,1.9029651010233535
7061,14894,1.8732058666666667
7062,29145,1.9015538663171687
7063,28073,1.9079465548860362
7064,4671,1.9313082085699536
7065,16713,2.016
7066,20408,2.102494078635718
7067,38914,1.953452685421995
7068,27495,1.9766073403720463
7069,6542,1.8705348650814855
7070,16760,1.939041271468854
7071,23167,1.9637306517311606
7072,36520,1.9998997269793992
7073,23771,1.8694127705049426
7074,12447,1.9889678230266465
7075,7957,2.0084918195339614
7076,36885,2.2253097345132744
7077,27731,2.0498844099077225
7078,11840,1.968290835647564
7079,12878,2.1263072677092913
7080,7983,1.8435662781241529
7081,16437,1.927845555843483
7082,25998,1.9209159510798854
7083,33386,1.9645255400254131
7084,28851,1.8917669133192392
7085,25454,2.0017504950495053
7086,25098,2.140016494845361
7087,15771,2.1771365618544873
7088,18481,1.9463241715900335
7089,29054,1.8705555555555557
7090,27692,2.0785249106078663
7091,11676,1.8183117954357986
